array_row_idx,clip_id,label,split
822,no_throw_clip_2313,0,train
823,no_throw_clip_232,0,train
824,no_throw_clip_2321,0,train
825,no_throw_clip_2322,0,train
826,no_throw_clip_2323,0,train
827,no_throw_clip_2326,0,train
828,no_throw_clip_2327,0,train
829,no_throw_clip_2328,0,train
830,no_throw_clip_2329,0,train
831,no_throw_clip_2331,0,validation
832,no_throw_clip_2332,0,train
833,no_throw_clip_2333,0,train
834,no_throw_clip_2334,0,train
835,no_throw_clip_2336,0,test
836,no_throw_clip_2337,0,train
837,no_throw_clip_2339,0,train
838,no_throw_clip_2340,0,train
839,no_throw_clip_2342,0,train
840,no_throw_clip_2343,0,test
841,no_throw_clip_2344,0,train
842,no_throw_clip_2349,0,train
843,no_throw_clip_2350,0,train
844,no_throw_clip_2351,0,train
845,no_throw_clip_2352,0,train
846,no_throw_clip_2353,0,train
847,no_throw_clip_2354,0,train
848,no_throw_clip_2357,0,train
849,no_throw_clip_2360,0,train
850,no_throw_clip_2361,0,train
851,no_throw_clip_2362,0,train
852,no_throw_clip_2363,0,train
853,no_throw_clip_2367,0,train
854,no_throw_clip_2372,0,validation
855,no_throw_clip_2373,0,train
856,no_throw_clip_2374,0,validation
857,no_throw_clip_2376,0,train
858,no_throw_clip_2378,0,train
859,no_throw_clip_238,0,train
860,no_throw_clip_2380,0,validation
861,no_throw_clip_2384,0,train
862,no_throw_clip_2385,0,train
863,no_throw_clip_2386,0,validation
864,no_throw_clip_2387,0,train
865,no_throw_clip_239,0,train
866,no_throw_clip_2399,0,train
867,no_throw_clip_2400,0,train
868,no_throw_clip_2402,0,train
869,no_throw_clip_2404,0,train
870,no_throw_clip_2405,0,test
871,no_throw_clip_2406,0,test
872,no_throw_clip_2407,0,train
873,no_throw_clip_2409,0,train
874,no_throw_clip_241,0,train
875,no_throw_clip_2411,0,train
876,no_throw_clip_2413,0,train
877,no_throw_clip_2414,0,test
878,no_throw_clip_2415,0,test
879,no_throw_clip_2416,0,train
880,no_throw_clip_2417,0,validation
881,no_throw_clip_242,0,train
882,no_throw_clip_2420,0,train
883,no_throw_clip_2421,0,test
884,no_throw_clip_2422,0,train
885,no_throw_clip_2424,0,train
886,no_throw_clip_2429,0,train
887,no_throw_clip_2430,0,train
888,no_throw_clip_2431,0,train
889,no_throw_clip_2432,0,train
890,no_throw_clip_2434,0,train
891,no_throw_clip_2435,0,test
892,no_throw_clip_2438,0,train
893,no_throw_clip_2439,0,train
894,no_throw_clip_244,0,train
895,no_throw_clip_2442,0,train
896,no_throw_clip_2445,0,validation
897,no_throw_clip_2449,0,validation
898,no_throw_clip_2450,0,train
899,no_throw_clip_2451,0,train
900,no_throw_clip_2459,0,train
901,no_throw_clip_2464,0,train
902,no_throw_clip_2468,0,train
903,no_throw_clip_2469,0,train
904,no_throw_clip_247,0,train
905,no_throw_clip_2474,0,train
906,no_throw_clip_248,0,train
907,no_throw_clip_2480,0,train
908,no_throw_clip_2481,0,train
909,no_throw_clip_2486,0,train
910,no_throw_clip_2488,0,train
911,no_throw_clip_249,0,train
912,no_throw_clip_2495,0,train
913,no_throw_clip_2496,0,test
914,no_throw_clip_2499,0,train
915,no_throw_clip_254,0,train
916,no_throw_clip_255,0,train
917,no_throw_clip_256,0,train
918,no_throw_clip_257,0,train
919,no_throw_clip_26,0,train
920,no_throw_clip_260,0,train
921,no_throw_clip_265,0,train
922,no_throw_clip_266,0,train
923,no_throw_clip_268,0,train
924,no_throw_clip_279,0,train
925,no_throw_clip_280,0,train
926,no_throw_clip_281,0,train
927,no_throw_clip_284,0,train
928,no_throw_clip_285,0,test
929,no_throw_clip_286,0,validation
930,no_throw_clip_288,0,train
931,no_throw_clip_29,0,train
932,no_throw_clip_290,0,train
933,no_throw_clip_292,0,train
934,no_throw_clip_296,0,train
935,no_throw_clip_297,0,train
936,no_throw_clip_298,0,train
937,no_throw_clip_3,0,train
938,no_throw_clip_301,0,train
939,no_throw_clip_303,0,train
940,no_throw_clip_305,0,train
941,no_throw_clip_308,0,train
942,no_throw_clip_309,0,train
943,no_throw_clip_31,0,train
944,no_throw_clip_32,0,train
945,no_throw_clip_322,0,train
946,no_throw_clip_323,0,train
947,no_throw_clip_324,0,train
948,no_throw_clip_325,0,train
949,no_throw_clip_327,0,train
950,no_throw_clip_328,0,train
951,no_throw_clip_33,0,validation
952,no_throw_clip_331,0,train
953,no_throw_clip_332,0,train
954,no_throw_clip_335,0,validation
955,no_throw_clip_336,0,test
956,no_throw_clip_340,0,validation
957,no_throw_clip_341,0,test
958,no_throw_clip_342,0,train
959,no_throw_clip_344,0,validation
960,no_throw_clip_346,0,test
961,no_throw_clip_347,0,train
962,no_throw_clip_350,0,train
963,no_throw_clip_352,0,train
964,no_throw_clip_353,0,train
965,no_throw_clip_36,0,train
966,no_throw_clip_361,0,train
967,no_throw_clip_362,0,train
968,no_throw_clip_363,0,train
969,no_throw_clip_365,0,train
970,no_throw_clip_366,0,train
971,no_throw_clip_367,0,train
972,no_throw_clip_368,0,test
973,no_throw_clip_369,0,train
974,no_throw_clip_371,0,train
975,no_throw_clip_384,0,validation
976,no_throw_clip_385,0,train
977,no_throw_clip_386,0,train
978,no_throw_clip_387,0,train
979,no_throw_clip_388,0,train
980,no_throw_clip_391,0,train
981,no_throw_clip_392,0,test
982,no_throw_clip_393,0,train
983,no_throw_clip_394,0,train
984,no_throw_clip_398,0,train
985,no_throw_clip_4,0,train
986,no_throw_clip_400,0,train
987,no_throw_clip_401,0,train
988,no_throw_clip_402,0,train
989,no_throw_clip_407,0,train
990,no_throw_clip_41,0,train
991,no_throw_clip_414,0,train
992,no_throw_clip_415,0,train
993,no_throw_clip_416,0,train
994,no_throw_clip_418,0,train
995,no_throw_clip_419,0,validation
996,no_throw_clip_42,0,train
997,no_throw_clip_425,0,train
998,no_throw_clip_427,0,train
999,no_throw_clip_43,0,train
1000,no_throw_clip_432,0,train
1001,no_throw_clip_44,0,train
1002,no_throw_clip_442,0,train
1003,no_throw_clip_443,0,train
1004,no_throw_clip_447,0,train
1005,no_throw_clip_448,0,train
1006,no_throw_clip_449,0,train
1007,no_throw_clip_453,0,train
1008,no_throw_clip_454,0,train
1009,no_throw_clip_455,0,train
1010,no_throw_clip_456,0,train
1011,no_throw_clip_459,0,train
1012,no_throw_clip_46,0,test
1013,no_throw_clip_460,0,train
1014,no_throw_clip_461,0,validation
1015,no_throw_clip_465,0,train
1016,no_throw_clip_471,0,test
1017,no_throw_clip_475,0,test
1018,no_throw_clip_476,0,train
1019,no_throw_clip_477,0,test
1020,no_throw_clip_483,0,validation
1021,no_throw_clip_485,0,validation
1022,no_throw_clip_486,0,train
1023,no_throw_clip_487,0,train
1024,no_throw_clip_489,0,train
1025,no_throw_clip_49,0,validation
1026,no_throw_clip_491,0,train
1027,no_throw_clip_493,0,train
1028,no_throw_clip_495,0,test
1029,no_throw_clip_496,0,train
1030,no_throw_clip_497,0,train
1031,no_throw_clip_499,0,train
1032,no_throw_clip_50,0,train
1033,no_throw_clip_502,0,train
1034,no_throw_clip_503,0,train
1035,no_throw_clip_504,0,train
1036,no_throw_clip_505,0,train
1037,no_throw_clip_506,0,train
1038,no_throw_clip_507,0,validation
1039,no_throw_clip_509,0,train
1040,no_throw_clip_51,0,train
1041,no_throw_clip_510,0,train
1042,no_throw_clip_511,0,train
1043,no_throw_clip_512,0,train
1044,no_throw_clip_513,0,validation
1045,no_throw_clip_516,0,validation
1046,no_throw_clip_517,0,train
1047,no_throw_clip_519,0,train
1048,no_throw_clip_520,0,train
1049,no_throw_clip_521,0,train
1050,no_throw_clip_522,0,train
1051,no_throw_clip_523,0,test
1052,no_throw_clip_524,0,train
1053,no_throw_clip_525,0,train
1054,no_throw_clip_526,0,train
1055,no_throw_clip_528,0,train
1056,no_throw_clip_53,0,test
1057,no_throw_clip_532,0,train
1058,no_throw_clip_533,0,train
1059,no_throw_clip_534,0,validation
1060,no_throw_clip_536,0,validation
1061,no_throw_clip_537,0,train
1062,no_throw_clip_539,0,train
1063,no_throw_clip_54,0,train
1064,no_throw_clip_544,0,test
1065,no_throw_clip_545,0,train
1066,no_throw_clip_547,0,train
1067,no_throw_clip_549,0,train
1068,no_throw_clip_550,0,train
1069,no_throw_clip_551,0,train
1070,no_throw_clip_552,0,train
1071,no_throw_clip_553,0,validation
1072,no_throw_clip_554,0,validation
1073,no_throw_clip_555,0,train
1074,no_throw_clip_556,0,train
1075,no_throw_clip_557,0,train
1076,no_throw_clip_558,0,validation
1077,no_throw_clip_559,0,train
1078,no_throw_clip_560,0,train
1079,no_throw_clip_561,0,train
1080,no_throw_clip_562,0,train
1081,no_throw_clip_563,0,train
1082,no_throw_clip_565,0,test
1083,no_throw_clip_566,0,train
1084,no_throw_clip_567,0,train
1085,no_throw_clip_568,0,train
1086,no_throw_clip_569,0,test
1087,no_throw_clip_570,0,train
1088,no_throw_clip_571,0,train
1089,no_throw_clip_572,0,train
1090,no_throw_clip_573,0,train
1091,no_throw_clip_574,0,train
1092,no_throw_clip_579,0,train
1093,no_throw_clip_581,0,train
1094,no_throw_clip_582,0,train
1095,no_throw_clip_584,0,test
1096,no_throw_clip_585,0,train
1097,no_throw_clip_586,0,train
1098,no_throw_clip_587,0,train
1099,no_throw_clip_588,0,train
1100,no_throw_clip_589,0,train
1101,no_throw_clip_59,0,train
1102,no_throw_clip_590,0,train
1103,no_throw_clip_591,0,train
1104,no_throw_clip_592,0,validation
1105,no_throw_clip_594,0,train
1106,no_throw_clip_595,0,train
1107,no_throw_clip_596,0,train
1108,no_throw_clip_597,0,train
1109,no_throw_clip_599,0,test
1110,no_throw_clip_6,0,train
1111,no_throw_clip_600,0,train
1112,no_throw_clip_602,0,train
1113,no_throw_clip_603,0,train
1114,no_throw_clip_604,0,train
1115,no_throw_clip_605,0,train
1116,no_throw_clip_606,0,train
1117,no_throw_clip_607,0,train
1118,no_throw_clip_610,0,train
1119,no_throw_clip_611,0,train
1120,no_throw_clip_612,0,train
1121,no_throw_clip_613,0,train
1122,no_throw_clip_614,0,validation
1123,no_throw_clip_615,0,validation
1124,no_throw_clip_616,0,train
1125,no_throw_clip_617,0,train
1126,no_throw_clip_618,0,validation
1127,no_throw_clip_619,0,train
1128,no_throw_clip_62,0,train
1129,no_throw_clip_620,0,validation
1130,no_throw_clip_621,0,test
1131,no_throw_clip_622,0,train
1132,no_throw_clip_623,0,train
1133,no_throw_clip_624,0,train
1134,no_throw_clip_625,0,train
1135,no_throw_clip_626,0,test
1136,no_throw_clip_627,0,validation
1137,no_throw_clip_628,0,train
1138,no_throw_clip_629,0,train
1139,no_throw_clip_630,0,train
1140,no_throw_clip_631,0,test
1141,no_throw_clip_632,0,train
1142,no_throw_clip_633,0,train
1143,no_throw_clip_634,0,test
1144,no_throw_clip_636,0,train
1145,no_throw_clip_637,0,train
1146,no_throw_clip_638,0,train
1147,no_throw_clip_639,0,test
1148,no_throw_clip_641,0,train
1149,no_throw_clip_642,0,train
1150,no_throw_clip_643,0,train
1151,no_throw_clip_644,0,train
1152,no_throw_clip_645,0,test
1153,no_throw_clip_648,0,validation
1154,no_throw_clip_649,0,test
1155,no_throw_clip_650,0,train
1156,no_throw_clip_651,0,train
1157,no_throw_clip_657,0,train
1158,no_throw_clip_659,0,train
1159,no_throw_clip_660,0,train
1160,no_throw_clip_663,0,train
1161,no_throw_clip_664,0,train
1162,no_throw_clip_665,0,validation
1163,no_throw_clip_666,0,validation
1164,no_throw_clip_668,0,train
1165,no_throw_clip_669,0,train
1166,no_throw_clip_673,0,train
1167,no_throw_clip_674,0,train
1168,no_throw_clip_675,0,test
1169,no_throw_clip_676,0,validation
1170,no_throw_clip_677,0,train
1171,no_throw_clip_678,0,validation
1172,no_throw_clip_679,0,train
1173,no_throw_clip_680,0,train
1174,no_throw_clip_681,0,train
1175,no_throw_clip_685,0,train
1176,no_throw_clip_686,0,train
1177,no_throw_clip_691,0,train
1178,no_throw_clip_699,0,train
1179,no_throw_clip_7,0,train
1180,no_throw_clip_700,0,test
1181,no_throw_clip_702,0,train
1182,no_throw_clip_704,0,validation
1183,no_throw_clip_707,0,test
1184,no_throw_clip_710,0,validation
1185,no_throw_clip_711,0,train
1186,no_throw_clip_716,0,train
1187,no_throw_clip_717,0,train
1188,no_throw_clip_718,0,train
1189,no_throw_clip_720,0,train
1190,no_throw_clip_721,0,validation
1191,no_throw_clip_722,0,train
1192,no_throw_clip_723,0,train
1193,no_throw_clip_725,0,train
1194,no_throw_clip_726,0,validation
1195,no_throw_clip_727,0,train
1196,no_throw_clip_728,0,train
1197,no_throw_clip_729,0,validation
1198,no_throw_clip_731,0,train
1199,no_throw_clip_732,0,train
1200,no_throw_clip_733,0,train
1201,no_throw_clip_735,0,train
1202,no_throw_clip_737,0,train
1203,no_throw_clip_739,0,train
1204,no_throw_clip_740,0,train
1205,no_throw_clip_743,0,test
1206,no_throw_clip_745,0,train
1207,no_throw_clip_746,0,validation
1208,no_throw_clip_747,0,train
1209,no_throw_clip_748,0,train
1210,no_throw_clip_750,0,train
1211,no_throw_clip_751,0,train
1212,no_throw_clip_754,0,train
1213,no_throw_clip_756,0,train
1214,no_throw_clip_757,0,train
1215,no_throw_clip_758,0,test
1216,no_throw_clip_759,0,train
1217,no_throw_clip_76,0,train
1218,no_throw_clip_760,0,test
1219,no_throw_clip_761,0,train
1220,no_throw_clip_762,0,train
1221,no_throw_clip_763,0,train
1222,no_throw_clip_769,0,train
1223,no_throw_clip_776,0,train
1224,no_throw_clip_777,0,train
1225,no_throw_clip_778,0,train
1226,no_throw_clip_779,0,validation
1227,no_throw_clip_78,0,train
1228,no_throw_clip_780,0,train
1229,no_throw_clip_781,0,train
1230,no_throw_clip_782,0,train
1231,no_throw_clip_786,0,train
1232,no_throw_clip_787,0,train
1233,no_throw_clip_788,0,test
1234,no_throw_clip_789,0,train
1235,no_throw_clip_79,0,train
1236,no_throw_clip_790,0,train
1237,no_throw_clip_791,0,train
1238,no_throw_clip_792,0,validation
1239,no_throw_clip_793,0,train
1240,no_throw_clip_794,0,train
1241,no_throw_clip_795,0,test
1242,no_throw_clip_796,0,train
1243,no_throw_clip_797,0,train
1244,no_throw_clip_798,0,train
1245,no_throw_clip_799,0,train
1246,no_throw_clip_8,0,train
1247,no_throw_clip_80,0,train
1248,no_throw_clip_800,0,train
1249,no_throw_clip_801,0,train
1250,no_throw_clip_802,0,train
1251,no_throw_clip_803,0,train
1252,no_throw_clip_804,0,train
1253,no_throw_clip_805,0,train
1254,no_throw_clip_808,0,test
1255,no_throw_clip_81,0,train
1256,no_throw_clip_810,0,validation
1257,no_throw_clip_82,0,train
1258,no_throw_clip_822,0,train
1259,no_throw_clip_829,0,train
1260,no_throw_clip_83,0,train
1261,no_throw_clip_830,0,train
1262,no_throw_clip_834,0,train
1263,no_throw_clip_835,0,validation
1264,no_throw_clip_836,0,test
1265,no_throw_clip_841,0,train
1266,no_throw_clip_842,0,train
1267,no_throw_clip_843,0,validation
1268,no_throw_clip_844,0,train
1269,no_throw_clip_845,0,train
1270,no_throw_clip_846,0,train
1271,no_throw_clip_847,0,train
1272,no_throw_clip_848,0,validation
1273,no_throw_clip_849,0,test
1274,no_throw_clip_85,0,train
1275,no_throw_clip_850,0,test
1276,no_throw_clip_851,0,test
1277,no_throw_clip_852,0,train
1278,no_throw_clip_853,0,validation
1279,no_throw_clip_854,0,train
1280,no_throw_clip_855,0,train
1281,no_throw_clip_856,0,train
1282,no_throw_clip_857,0,train
1283,no_throw_clip_858,0,test
1284,no_throw_clip_859,0,train
1285,no_throw_clip_86,0,train
1286,no_throw_clip_860,0,validation
1287,no_throw_clip_861,0,train
1288,no_throw_clip_862,0,train
1289,no_throw_clip_863,0,train
1290,no_throw_clip_864,0,train
1291,no_throw_clip_865,0,train
1292,no_throw_clip_866,0,train
1293,no_throw_clip_867,0,train
1294,no_throw_clip_868,0,validation
1295,no_throw_clip_869,0,train
1296,no_throw_clip_870,0,train
1297,no_throw_clip_871,0,validation
1298,no_throw_clip_872,0,train
1299,no_throw_clip_873,0,train
1300,no_throw_clip_874,0,train
1301,no_throw_clip_875,0,train
1302,no_throw_clip_876,0,train
1303,no_throw_clip_879,0,train
1304,no_throw_clip_88,0,validation
1305,no_throw_clip_881,0,train
1306,no_throw_clip_883,0,train
1307,no_throw_clip_886,0,validation
1308,no_throw_clip_887,0,validation
1309,no_throw_clip_89,0,validation
1310,no_throw_clip_891,0,train
1311,no_throw_clip_893,0,train
1312,no_throw_clip_894,0,test
1313,no_throw_clip_895,0,train
1314,no_throw_clip_896,0,train
1315,no_throw_clip_897,0,train
1316,no_throw_clip_898,0,validation
1317,no_throw_clip_899,0,train
1318,no_throw_clip_9,0,train
1319,no_throw_clip_90,0,train
1320,no_throw_clip_902,0,train
1321,no_throw_clip_903,0,validation
1322,no_throw_clip_904,0,train
1323,no_throw_clip_905,0,train
1324,no_throw_clip_907,0,train
1325,no_throw_clip_908,0,train
1326,no_throw_clip_909,0,train
1327,no_throw_clip_91,0,train
1328,no_throw_clip_910,0,test
1329,no_throw_clip_911,0,train
1330,no_throw_clip_912,0,train
1331,no_throw_clip_914,0,train
1332,no_throw_clip_915,0,test
1333,no_throw_clip_917,0,train
1334,no_throw_clip_918,0,train
1335,no_throw_clip_919,0,train
1336,no_throw_clip_92,0,train
1337,no_throw_clip_922,0,test
1338,no_throw_clip_923,0,train
1339,no_throw_clip_926,0,train
1340,no_throw_clip_927,0,train
1341,no_throw_clip_93,0,train
1342,no_throw_clip_930,0,train
1343,no_throw_clip_931,0,train
1344,no_throw_clip_932,0,train
1345,no_throw_clip_934,0,train
1346,no_throw_clip_935,0,train
1347,no_throw_clip_938,0,train
1348,no_throw_clip_939,0,validation
1349,no_throw_clip_94,0,train
1350,no_throw_clip_940,0,train
1351,no_throw_clip_943,0,validation
1352,no_throw_clip_944,0,train
1353,no_throw_clip_947,0,train
1354,no_throw_clip_948,0,validation
1355,no_throw_clip_949,0,validation
1356,no_throw_clip_950,0,train
1357,no_throw_clip_951,0,train
1358,no_throw_clip_952,0,train
1359,no_throw_clip_955,0,train
1360,no_throw_clip_959,0,train
1361,no_throw_clip_96,0,train
1362,no_throw_clip_960,0,train
1363,no_throw_clip_961,0,train
1364,no_throw_clip_962,0,train
1365,no_throw_clip_963,0,train
1366,no_throw_clip_965,0,test
1367,no_throw_clip_968,0,train
1368,no_throw_clip_97,0,train
1369,no_throw_clip_970,0,validation
1370,no_throw_clip_973,0,train
1371,no_throw_clip_974,0,train
1372,no_throw_clip_975,0,train
1373,no_throw_clip_976,0,train
1374,no_throw_clip_978,0,train
1375,no_throw_clip_979,0,train
1376,no_throw_clip_98,0,train
1377,no_throw_clip_980,0,validation
1378,no_throw_clip_981,0,train
1379,no_throw_clip_982,0,train
1380,no_throw_clip_985,0,train
1381,no_throw_clip_986,0,train
1382,no_throw_clip_987,0,train
1383,no_throw_clip_988,0,train
1384,no_throw_clip_989,0,train
1385,no_throw_clip_99,0,train
1386,no_throw_clip_991,0,train
1387,no_throw_clip_992,0,test
1388,no_throw_clip_996,0,train
1389,no_throw_clip_998,0,train
1390,attempt_id1,1,train
1391,attempt_id10,1,train
1392,attempt_id102,1,validation
1393,attempt_id104,1,train
1394,attempt_id105,1,train
1395,attempt_id106,1,train
1396,attempt_id107,1,train
1397,attempt_id108,1,train
1398,attempt_id109,1,train
1399,attempt_id110,1,train
1400,attempt_id111,1,validation
1401,attempt_id113,1,train
1402,attempt_id114,1,train
1403,attempt_id115,1,train
1404,attempt_id116,1,train
1405,attempt_id117,1,validation
1406,attempt_id118,1,train
1407,attempt_id119,1,train
1408,attempt_id12,1,train
1409,attempt_id120,1,validation
1410,attempt_id121,1,train
1411,attempt_id122,1,train
1412,attempt_id123,1,train
1413,attempt_id124,1,train
1414,attempt_id125,1,train
1415,attempt_id126,1,train
1416,attempt_id127,1,train
1417,attempt_id128,1,train
1418,attempt_id129,1,test
1419,attempt_id13,1,train
1420,attempt_id130,1,train
1421,attempt_id131,1,train
1422,attempt_id132,1,train
1423,attempt_id133,1,train
1424,attempt_id134,1,train
1425,attempt_id135,1,train
1426,attempt_id136,1,test
1427,attempt_id137,1,validation
1428,attempt_id138,1,test
1429,attempt_id139,1,test
1430,attempt_id14,1,train
1431,attempt_id140,1,train
1432,attempt_id142,1,train
1433,attempt_id143,1,train
1434,attempt_id144,1,train
1435,attempt_id15,1,train
1436,attempt_id155,1,validation
1437,attempt_id16,1,train
1438,attempt_id166,1,train
1439,attempt_id17,1,train
1440,attempt_id177,1,train
1441,attempt_id178,1,train
1442,attempt_id179,1,train
1443,attempt_id18,1,test
1444,attempt_id181,1,train
1445,attempt_id182,1,train
1446,attempt_id183,1,train
1447,attempt_id184,1,train
1448,attempt_id185,1,train
1449,attempt_id186,1,train
1450,attempt_id187,1,validation
1451,attempt_id188,1,validation
1452,attempt_id189,1,train
1453,attempt_id19,1,train
1454,attempt_id190,1,train
1455,attempt_id191,1,train
1456,attempt_id192,1,train
1457,attempt_id194,1,train
1458,attempt_id195,1,train
1459,attempt_id196,1,train
1460,attempt_id197,1,train
1461,attempt_id198,1,train
1462,attempt_id199,1,train
1463,attempt_id2,1,train
1464,attempt_id20,1,train
1465,attempt_id200,1,train
1466,attempt_id201,1,train
1467,attempt_id202,1,train
1468,attempt_id205,1,train
1469,attempt_id207,1,train
1470,attempt_id208,1,train
1471,attempt_id209,1,train
1472,attempt_id21,1,train
1473,attempt_id210,1,train
1474,attempt_id211,1,train
1475,attempt_id214,1,train
1476,attempt_id215,1,train
1477,attempt_id217,1,train
1478,attempt_id218,1,validation
1479,attempt_id219,1,train
1480,attempt_id22,1,train
1481,attempt_id220,1,test
1482,attempt_id221,1,train
1483,attempt_id222,1,train
1484,attempt_id223,1,train
1485,attempt_id224,1,train
1486,attempt_id225,1,train
1487,attempt_id228,1,test
1488,attempt_id229,1,validation
1489,attempt_id23,1,train
1490,attempt_id230,1,train
1491,attempt_id231,1,train
1492,attempt_id232,1,train
1493,attempt_id233,1,train
1494,attempt_id234,1,train
1495,attempt_id235,1,train
1496,attempt_id236,1,validation
1497,attempt_id237,1,test
1498,attempt_id238,1,train
1499,attempt_id239,1,train
1500,attempt_id24,1,train
1501,attempt_id240,1,train
1502,attempt_id241,1,train
1503,attempt_id242,1,test
1504,attempt_id247,1,validation
1505,attempt_id248,1,train
1506,attempt_id249,1,train
1507,attempt_id25,1,train
1508,attempt_id250,1,train
1509,attempt_id251,1,test
1510,attempt_id252,1,train
1511,attempt_id253,1,train
1512,attempt_id254,1,train
1513,attempt_id255,1,test
1514,attempt_id256,1,train
1515,attempt_id257,1,train
1516,attempt_id258,1,train
1517,attempt_id259,1,train
1518,attempt_id26,1,train
1519,attempt_id260,1,train
1520,attempt_id261,1,test
1521,attempt_id262,1,train
1522,attempt_id263,1,train
1523,attempt_id264,1,train
1524,attempt_id265,1,train
1525,attempt_id266,1,train
1526,attempt_id267,1,train
1527,attempt_id268,1,train
1528,attempt_id27,1,train
1529,attempt_id272,1,validation
1530,attempt_id273,1,test
1531,attempt_id274,1,validation
1532,attempt_id275,1,train
1533,attempt_id276,1,train
1534,attempt_id277,1,test
1535,attempt_id28,1,test
1536,attempt_id288,1,validation
1537,attempt_id289,1,train
1538,attempt_id29,1,train
1539,attempt_id290,1,train
1540,attempt_id291,1,train
1541,attempt_id293,1,test
1542,attempt_id294,1,test
1543,attempt_id295,1,train
1544,attempt_id296,1,train
1545,attempt_id297,1,train
1546,attempt_id298,1,train
1547,attempt_id299,1,train
1548,attempt_id3,1,validation
1549,attempt_id30,1,test
1550,attempt_id300,1,test
1551,attempt_id301,1,train
1552,attempt_id302,1,train
1553,attempt_id303,1,train
1554,attempt_id304,1,train
1555,attempt_id305,1,train
1556,attempt_id306,1,train
1557,attempt_id307,1,validation
1558,attempt_id308,1,train
1559,attempt_id309,1,validation
1560,attempt_id31,1,test
1561,attempt_id310,1,train
1562,attempt_id311,1,train
1563,attempt_id312,1,train
1564,attempt_id313,1,train
1565,attempt_id314,1,test
1566,attempt_id315,1,train
1567,attempt_id316,1,train
1568,attempt_id317,1,train
1569,attempt_id319,1,train
1570,attempt_id32,1,train
1571,attempt_id320,1,train
1572,attempt_id321,1,validation
1573,attempt_id322,1,train
1574,attempt_id33,1,train
1575,attempt_id333,1,train
1576,attempt_id334,1,validation
1577,attempt_id336,1,test
1578,attempt_id337,1,train
1579,attempt_id338,1,train
1580,attempt_id339,1,train
1581,attempt_id34,1,train
1582,attempt_id341,1,train
1583,attempt_id342,1,train
1584,attempt_id343,1,test
1585,attempt_id344,1,train
1586,attempt_id345,1,train
1587,attempt_id346,1,train
1588,attempt_id347,1,train
1589,attempt_id349,1,train
1590,attempt_id35,1,train
1591,attempt_id350,1,train
1592,attempt_id351,1,train
1593,attempt_id352,1,train
1594,attempt_id353,1,train
1595,attempt_id354,1,train
1596,attempt_id355,1,train
1597,attempt_id36,1,train
1598,attempt_id366,1,train
1599,attempt_id367,1,train
1600,attempt_id368,1,train
1601,attempt_id369,1,train
1602,attempt_id37,1,train
1603,attempt_id370,1,train
1604,attempt_id372,1,train
1605,attempt_id373,1,test
1606,attempt_id374,1,train
1607,attempt_id375,1,test
1608,attempt_id376,1,train
1609,attempt_id377,1,train
1610,attempt_id378,1,train
1611,attempt_id379,1,train
1612,attempt_id38,1,train
1613,attempt_id380,1,test
1614,attempt_id381,1,train
1615,attempt_id382,1,validation
1616,attempt_id385,1,train
1617,attempt_id386,1,train
1618,attempt_id387,1,train
1619,attempt_id388,1,train
1620,attempt_id390,1,train
1621,attempt_id391,1,train
1622,attempt_id392,1,train
1623,attempt_id393,1,train
1624,attempt_id394,1,train
1625,attempt_id395,1,train
1626,attempt_id396,1,train
1627,attempt_id397,1,train
1628,attempt_id398,1,validation
1629,attempt_id399,1,train
1630,attempt_id4,1,train
1631,attempt_id40,1,train
1632,attempt_id400,1,test
1633,attempt_id401,1,train
1634,attempt_id402,1,validation
1635,attempt_id403,1,train
1636,attempt_id404,1,train
1637,attempt_id405,1,train
1638,attempt_id407,1,train
1639,attempt_id408,1,train
1640,attempt_id409,1,test
1641,attempt_id411,1,train
1642,attempt_id412,1,train
1643,attempt_id413,1,train
1644,attempt_id414,1,train
1645,attempt_id415,1,train
1646,attempt_id417,1,train
1647,attempt_id418,1,train
1648,attempt_id419,1,test
1649,attempt_id42,1,train
1650,attempt_id420,1,validation
1651,attempt_id421,1,validation
1652,attempt_id422,1,train
1653,attempt_id423,1,train
1654,attempt_id424,1,train
1655,attempt_id425,1,test
1656,attempt_id428,1,validation
1657,attempt_id429,1,train
1658,attempt_id43,1,train
1659,attempt_id430,1,train
1660,attempt_id431,1,train
1661,attempt_id432,1,validation
1662,attempt_id433,1,train
1663,attempt_id434,1,test
1664,attempt_id435,1,train
1665,attempt_id437,1,train
1666,attempt_id438,1,train
1667,attempt_id439,1,train
1668,attempt_id441,1,train
1669,attempt_id443,1,train
1670,attempt_id444,1,train
1671,attempt_id445,1,train
1672,attempt_id447,1,train
1673,attempt_id448,1,train
1674,attempt_id449,1,train
1675,attempt_id45,1,train
1676,attempt_id451,1,train
1677,attempt_id455,1,train
1678,attempt_id456,1,test
1679,attempt_id457,1,train
1680,attempt_id458,1,train
1681,attempt_id459,1,train
1682,attempt_id460,1,validation
1683,attempt_id461,1,train
1684,attempt_id464,1,train
1685,attempt_id465,1,train
1686,attempt_id47,1,train
1687,attempt_id470,1,train
1688,attempt_id471,1,train
1689,attempt_id472,1,train
1690,attempt_id473,1,validation
1691,attempt_id474,1,validation
1692,attempt_id477,1,train
1693,attempt_id478,1,train
1694,attempt_id48,1,train
1695,attempt_id480,1,train
1696,attempt_id483,1,train
1697,attempt_id484,1,train
1698,attempt_id485,1,train
