clip_id,source_video_id,start_timestamp,end_timestamp
no_throw_clip_970,source_video_0008,00:22:23,00:22:30
no_throw_clip_971,source_video_0008,00:22:31,00:22:38
no_throw_clip_972,source_video_0008,00:22:39,00:22:46
no_throw_clip_973,source_video_0008,00:22:47,00:22:54
no_throw_clip_974,source_video_0008,00:22:55,00:23:02
no_throw_clip_975,source_video_0008,00:23:03,00:23:10
no_throw_clip_976,source_video_0008,00:23:11,00:23:18
no_throw_clip_977,source_video_0008,00:23:19,00:23:26
no_throw_clip_978,source_video_0008,00:23:27,00:23:34
no_throw_clip_979,source_video_0008,00:23:53,00:24:00
no_throw_clip_980,source_video_0008,00:24:01,00:24:08
no_throw_clip_981,source_video_0008,00:24:09,00:24:16
no_throw_clip_982,source_video_0008,00:24:17,00:24:24
no_throw_clip_983,source_video_0008,00:24:56,00:25:03
no_throw_clip_984,source_video_0008,00:25:16,00:25:23
no_throw_clip_985,source_video_0008,00:25:24,00:25:31
no_throw_clip_986,source_video_0008,00:25:32,00:25:39
no_throw_clip_987,source_video_0008,00:25:40,00:25:47
no_throw_clip_988,source_video_0008,00:25:48,00:25:55
no_throw_clip_989,source_video_0008,00:25:56,00:26:03
no_throw_clip_990,source_video_0008,00:26:04,00:26:11
no_throw_clip_991,source_video_0008,00:26:12,00:26:19
no_throw_clip_992,source_video_0008,00:26:20,00:26:27
no_throw_clip_993,source_video_0008,00:26:28,00:26:35
no_throw_clip_994,source_video_0008,00:26:36,00:26:43
no_throw_clip_995,source_video_0008,00:26:44,00:26:51
no_throw_clip_996,source_video_0008,00:26:52,00:26:59
no_throw_clip_997,source_video_0008,00:27:12,00:27:19
no_throw_clip_998,source_video_0008,00:27:39,00:27:46
no_throw_clip_999,source_video_0008,00:28:17,00:28:24
no_throw_clip_1000,source_video_0008,00:28:25,00:28:32
no_throw_clip_1001,source_video_0008,00:28:33,00:28:40
no_throw_clip_1002,source_video_0008,00:28:41,00:28:48
no_throw_clip_1003,source_video_0008,00:28:49,00:28:56
no_throw_clip_1004,source_video_0008,00:28:57,00:29:04
no_throw_clip_1005,source_video_0008,00:29:05,00:29:12
no_throw_clip_1006,source_video_0008,00:29:13,00:29:20
no_throw_clip_1007,source_video_0008,00:29:21,00:29:28
no_throw_clip_1008,source_video_0008,00:29:29,00:29:36
no_throw_clip_1009,source_video_0008,00:29:37,00:29:44
no_throw_clip_1010,source_video_0008,00:30:01,00:30:08
no_throw_clip_1011,source_video_0008,00:30:22,00:30:29
no_throw_clip_1012,source_video_0008,00:30:47,00:30:54
no_throw_clip_1013,source_video_0008,00:31:12,00:31:19
no_throw_clip_1014,source_video_0008,00:31:20,00:31:27
no_throw_clip_1015,source_video_0008,00:31:28,00:31:35
no_throw_clip_1016,source_video_0008,00:31:36,00:31:43
no_throw_clip_1017,source_video_0008,00:31:44,00:31:51
no_throw_clip_1018,source_video_0008,00:31:52,00:31:59
no_throw_clip_1019,source_video_0008,00:32:00,00:32:07
no_throw_clip_1020,source_video_0008,00:32:08,00:32:15
no_throw_clip_1021,source_video_0008,00:32:16,00:32:23
no_throw_clip_1022,source_video_0008,00:32:24,00:32:31
no_throw_clip_1023,source_video_0008,00:32:32,00:32:39
no_throw_clip_1024,source_video_0008,00:32:40,00:32:47
no_throw_clip_1025,source_video_0008,00:32:48,00:32:55
no_throw_clip_1026,source_video_0008,00:32:56,00:33:03
no_throw_clip_1027,source_video_0008,00:33:04,00:33:11
no_throw_clip_1028,source_video_0008,00:33:12,00:33:19
no_throw_clip_1029,source_video_0008,00:33:20,00:33:27
no_throw_clip_1030,source_video_0008,00:34:02,00:34:09
no_throw_clip_1031,source_video_0008,00:34:10,00:34:17
no_throw_clip_1032,source_video_0008,00:34:18,00:34:25
no_throw_clip_1033,source_video_0008,00:34:26,00:34:33
no_throw_clip_1034,source_video_0008,00:34:34,00:34:41
no_throw_clip_1035,source_video_0008,00:34:42,00:34:49
no_throw_clip_1036,source_video_0008,00:34:50,00:34:57
no_throw_clip_1037,source_video_0008,00:34:58,00:35:05
no_throw_clip_1038,source_video_0008,00:35:06,00:35:13
no_throw_clip_1039,source_video_0008,00:35:14,00:35:21
no_throw_clip_1040,source_video_0008,00:35:39,00:35:46
no_throw_clip_1041,source_video_0008,00:36:00,00:36:07
no_throw_clip_1042,source_video_0008,00:36:08,00:36:15
no_throw_clip_1043,source_video_0008,00:36:16,00:36:23
no_throw_clip_1044,source_video_0008,00:36:24,00:36:31
no_throw_clip_1045,source_video_0008,00:36:32,00:36:39
no_throw_clip_1046,source_video_0008,00:36:40,00:36:47
no_throw_clip_1047,source_video_0008,00:36:48,00:36:55
no_throw_clip_1048,source_video_0008,00:36:56,00:37:03
no_throw_clip_1049,source_video_0008,00:37:04,00:37:11
no_throw_clip_1050,source_video_0008,00:37:12,00:37:19
no_throw_clip_1051,source_video_0008,00:37:20,00:37:27
no_throw_clip_1052,source_video_0008,00:37:28,00:37:35
no_throw_clip_1053,source_video_0008,00:37:36,00:37:43
no_throw_clip_1054,source_video_0008,00:37:44,00:37:51
no_throw_clip_1055,source_video_0009,00:00:00,00:00:07
no_throw_clip_1056,source_video_0009,00:00:08,00:00:15
no_throw_clip_1057,source_video_0009,00:00:16,00:00:23
no_throw_clip_1058,source_video_0009,00:00:24,00:00:31
no_throw_clip_1059,source_video_0009,00:00:32,00:00:39
no_throw_clip_1060,source_video_0009,00:00:40,00:00:47
no_throw_clip_1061,source_video_0009,00:00:48,00:00:55
no_throw_clip_1062,source_video_0009,00:00:56,00:01:03
no_throw_clip_1063,source_video_0009,00:01:04,00:01:11
no_throw_clip_1064,source_video_0009,00:01:12,00:01:19
no_throw_clip_1065,source_video_0009,00:01:20,00:01:27
no_throw_clip_1066,source_video_0009,00:01:28,00:01:35
no_throw_clip_1067,source_video_0009,00:01:36,00:01:43
no_throw_clip_1068,source_video_0009,00:01:44,00:01:51
no_throw_clip_1069,source_video_0009,00:01:52,00:01:59
no_throw_clip_1070,source_video_0009,00:02:00,00:02:07
no_throw_clip_1071,source_video_0009,00:02:08,00:02:15
no_throw_clip_1072,source_video_0009,00:02:16,00:02:23
no_throw_clip_1073,source_video_0010,00:00:00,00:00:07
no_throw_clip_1074,source_video_0010,00:00:08,00:00:15
no_throw_clip_1075,source_video_0010,00:00:16,00:00:23
no_throw_clip_1076,source_video_0010,00:00:38,00:00:45
no_throw_clip_1077,source_video_0010,00:00:46,00:00:53
no_throw_clip_1078,source_video_0010,00:00:54,00:01:01
no_throw_clip_1079,source_video_0010,00:01:17,00:01:24
no_throw_clip_1080,source_video_0010,00:01:25,00:01:32
no_throw_clip_1081,source_video_0010,00:01:49,00:01:56
no_throw_clip_1082,source_video_0010,00:01:57,00:02:04
no_throw_clip_1083,source_video_0010,00:02:17,00:02:24
no_throw_clip_1084,source_video_0010,00:02:43,00:02:50
no_throw_clip_1085,source_video_0010,00:02:51,00:02:58
no_throw_clip_1086,source_video_0010,00:03:13,00:03:20
no_throw_clip_1087,source_video_0010,00:03:21,00:03:28
no_throw_clip_1088,source_video_0010,00:03:47,00:03:54
no_throw_clip_1089,source_video_0010,00:04:13,00:04:20
no_throw_clip_1090,source_video_0010,00:04:21,00:04:28
no_throw_clip_1091,source_video_0010,00:04:43,00:04:50
no_throw_clip_1092,source_video_0010,00:04:51,00:04:58
no_throw_clip_1093,source_video_0010,00:04:59,00:05:06
no_throw_clip_1094,source_video_0010,00:05:07,00:05:14
no_throw_clip_1095,source_video_0010,00:05:15,00:05:22
no_throw_clip_1096,source_video_0010,00:05:23,00:05:30
no_throw_clip_1097,source_video_0010,00:05:31,00:05:38
no_throw_clip_1098,source_video_0010,00:05:39,00:05:46
no_throw_clip_1099,source_video_0010,00:05:59,00:06:06
no_throw_clip_1100,source_video_0010,00:06:18,00:06:25
no_throw_clip_1101,source_video_0010,00:06:26,00:06:33
no_throw_clip_1102,source_video_0010,00:06:52,00:06:59
no_throw_clip_1103,source_video_0010,00:07:00,00:07:07
no_throw_clip_1104,source_video_0010,00:07:28,00:07:35
no_throw_clip_1105,source_video_0010,00:07:36,00:07:43
no_throw_clip_1106,source_video_0010,00:07:56,00:08:03
no_throw_clip_1107,source_video_0010,00:08:04,00:08:11
no_throw_clip_1108,source_video_0010,00:08:12,00:08:19
no_throw_clip_1109,source_video_0010,00:08:20,00:08:27
no_throw_clip_1110,source_video_0010,00:08:28,00:08:35
no_throw_clip_1111,source_video_0010,00:08:36,00:08:43
no_throw_clip_1112,source_video_0010,00:08:57,00:09:04
no_throw_clip_1113,source_video_0010,00:09:16,00:09:23
no_throw_clip_1114,source_video_0010,00:09:24,00:09:31
no_throw_clip_1115,source_video_0010,00:09:45,00:09:52
no_throw_clip_1116,source_video_0010,00:09:53,00:10:00
no_throw_clip_1117,source_video_0010,00:10:18,00:10:25
no_throw_clip_1118,source_video_0010,00:10:26,00:10:33
no_throw_clip_1119,source_video_0010,00:10:34,00:10:41
no_throw_clip_1120,source_video_0010,00:10:42,00:10:49
no_throw_clip_1121,source_video_0010,00:10:50,00:10:57
no_throw_clip_1122,source_video_0010,00:10:58,00:11:05
no_throw_clip_1123,source_video_0010,00:11:20,00:11:27
no_throw_clip_1124,source_video_0010,00:11:40,00:11:47
no_throw_clip_1125,source_video_0010,00:11:48,00:11:55
no_throw_clip_1126,source_video_0010,00:11:56,00:12:03
no_throw_clip_1127,source_video_0010,00:12:04,00:12:11
no_throw_clip_1128,source_video_0010,00:12:12,00:12:19
no_throw_clip_1129,source_video_0010,00:12:20,00:12:27
no_throw_clip_1130,source_video_0010,00:12:47,00:12:54
no_throw_clip_1131,source_video_0010,00:12:55,00:13:02
no_throw_clip_1132,source_video_0010,00:13:03,00:13:10
no_throw_clip_1133,source_video_0010,00:13:11,00:13:18
no_throw_clip_1134,source_video_0010,00:13:19,00:13:26
no_throw_clip_1135,source_video_0010,00:13:27,00:13:34
no_throw_clip_1136,source_video_0010,00:13:35,00:13:42
no_throw_clip_1137,source_video_0010,00:13:43,00:13:50
no_throw_clip_1138,source_video_0010,00:13:51,00:13:58
no_throw_clip_1139,source_video_0010,00:13:59,00:14:06
no_throw_clip_1140,source_video_0010,00:14:07,00:14:14
no_throw_clip_1141,source_video_0010,00:14:15,00:14:22
no_throw_clip_1142,source_video_0010,00:14:23,00:14:30
no_throw_clip_1143,source_video_0010,00:14:31,00:14:38
no_throw_clip_1144,source_video_0010,00:14:39,00:14:46
no_throw_clip_1145,source_video_0010,00:14:47,00:14:54
no_throw_clip_1146,source_video_0010,00:14:55,00:15:02
no_throw_clip_1147,source_video_0010,00:15:03,00:15:10
no_throw_clip_1148,source_video_0010,00:15:11,00:15:18
no_throw_clip_1149,source_video_0010,00:15:19,00:15:26
no_throw_clip_1150,source_video_0010,00:15:27,00:15:34
no_throw_clip_1151,source_video_0010,00:15:35,00:15:42
no_throw_clip_1152,source_video_0010,00:15:43,00:15:50
no_throw_clip_1153,source_video_0010,00:16:19,00:16:26
no_throw_clip_1154,source_video_0010,00:16:27,00:16:34
no_throw_clip_1155,source_video_0010,00:16:48,00:16:55
no_throw_clip_1156,source_video_0010,00:16:56,00:17:03
no_throw_clip_1157,source_video_0010,00:17:15,00:17:22
no_throw_clip_1158,source_video_0010,00:18:13,00:18:20
no_throw_clip_1159,source_video_0010,00:18:36,00:18:43
no_throw_clip_1160,source_video_0010,00:18:44,00:18:51
no_throw_clip_1161,source_video_0010,00:19:03,00:19:10
no_throw_clip_1162,source_video_0010,00:19:42,00:19:49
no_throw_clip_1163,source_video_0010,00:20:23,00:20:30
no_throw_clip_1164,source_video_0010,00:20:31,00:20:38
no_throw_clip_1165,source_video_0010,00:20:39,00:20:46
no_throw_clip_1166,source_video_0010,00:20:47,00:20:54
no_throw_clip_1167,source_video_0010,00:20:55,00:21:02
no_throw_clip_1168,source_video_0010,00:21:03,00:21:10
no_throw_clip_1169,source_video_0010,00:21:11,00:21:18
no_throw_clip_1170,source_video_0010,00:21:19,00:21:26
no_throw_clip_1171,source_video_0010,00:21:27,00:21:34
no_throw_clip_1172,source_video_0010,00:21:35,00:21:42
no_throw_clip_1173,source_video_0010,00:21:43,00:21:50
no_throw_clip_1174,source_video_0010,00:21:51,00:21:58
no_throw_clip_1175,source_video_0010,00:21:59,00:22:06
no_throw_clip_1176,source_video_0010,00:22:07,00:22:14
no_throw_clip_1177,source_video_0010,00:22:15,00:22:22
no_throw_clip_1178,source_video_0010,00:22:23,00:22:30
no_throw_clip_1179,source_video_0010,00:22:31,00:22:38
no_throw_clip_1180,source_video_0010,00:22:57,00:23:04
no_throw_clip_1181,source_video_0010,00:23:05,00:23:12
no_throw_clip_1182,source_video_0010,00:23:26,00:23:33
no_throw_clip_1183,source_video_0010,00:23:34,00:23:41
no_throw_clip_1184,source_video_0010,00:23:42,00:23:49
no_throw_clip_1185,source_video_0010,00:24:33,00:24:40
no_throw_clip_1186,source_video_0010,00:24:41,00:24:48
no_throw_clip_1187,source_video_0010,00:24:49,00:24:56
no_throw_clip_1188,source_video_0010,00:24:57,00:25:04
no_throw_clip_1189,source_video_0010,00:25:05,00:25:12
no_throw_clip_1190,source_video_0010,00:25:25,00:25:32
no_throw_clip_1191,source_video_0010,00:25:49,00:25:56
no_throw_clip_1192,source_video_0010,00:26:11,00:26:18
no_throw_clip_1193,source_video_0010,00:26:33,00:26:40
no_throw_clip_1194,source_video_0010,00:26:59,00:27:06
no_throw_clip_1195,source_video_0010,00:27:07,00:27:14
no_throw_clip_1196,source_video_0010,00:27:15,00:27:22
no_throw_clip_1197,source_video_0010,00:27:46,00:27:53
no_throw_clip_1198,source_video_0010,00:27:54,00:28:01
no_throw_clip_1199,source_video_0010,00:28:19,00:28:26
no_throw_clip_1200,source_video_0010,00:28:27,00:28:34
no_throw_clip_1201,source_video_0010,00:28:35,00:28:42
no_throw_clip_1202,source_video_0010,00:28:57,00:29:04
no_throw_clip_1203,source_video_0010,00:29:05,00:29:12
no_throw_clip_1204,source_video_0010,00:29:13,00:29:20
no_throw_clip_1205,source_video_0010,00:29:21,00:29:28
no_throw_clip_1206,source_video_0010,00:29:29,00:29:36
no_throw_clip_1207,source_video_0010,00:29:37,00:29:44
no_throw_clip_1208,source_video_0010,00:30:02,00:30:09
no_throw_clip_1209,source_video_0010,00:30:27,00:30:34
no_throw_clip_1210,source_video_0010,00:30:35,00:30:42
no_throw_clip_1211,source_video_0010,00:30:43,00:30:50
no_throw_clip_1212,source_video_0010,00:31:26,00:31:33
no_throw_clip_1213,source_video_0010,00:31:49,00:31:56
no_throw_clip_1214,source_video_0010,00:31:57,00:32:04
no_throw_clip_1215,source_video_0010,00:32:05,00:32:12
no_throw_clip_1216,source_video_0010,00:32:13,00:32:20
no_throw_clip_1217,source_video_0010,00:32:21,00:32:28
no_throw_clip_1218,source_video_0010,00:32:29,00:32:36
no_throw_clip_1219,source_video_0010,00:32:50,00:32:57
no_throw_clip_1220,source_video_0010,00:32:58,00:33:05
no_throw_clip_1221,source_video_0010,00:33:19,00:33:26
no_throw_clip_1222,source_video_0010,00:33:27,00:33:34
no_throw_clip_1223,source_video_0010,00:34:27,00:34:34
no_throw_clip_1224,source_video_0010,00:34:53,00:35:00
no_throw_clip_1225,source_video_0010,00:35:01,00:35:08
no_throw_clip_1226,source_video_0010,00:35:09,00:35:16
no_throw_clip_1227,source_video_0010,00:35:17,00:35:24
no_throw_clip_1228,source_video_0010,00:35:25,00:35:32
no_throw_clip_1229,source_video_0010,00:35:33,00:35:40
no_throw_clip_1230,source_video_0010,00:35:41,00:35:48
no_throw_clip_1231,source_video_0010,00:36:07,00:36:14
no_throw_clip_1232,source_video_0010,00:36:15,00:36:22
no_throw_clip_1233,source_video_0010,00:36:23,00:36:30
no_throw_clip_1234,source_video_0010,00:36:31,00:36:38
no_throw_clip_1235,source_video_0010,00:36:39,00:36:46
no_throw_clip_1236,source_video_0010,00:36:47,00:36:54
no_throw_clip_1237,source_video_0010,00:36:55,00:37:02
no_throw_clip_1238,source_video_0010,00:37:03,00:37:10
no_throw_clip_1239,source_video_0010,00:37:11,00:37:18
no_throw_clip_1240,source_video_0010,00:37:19,00:37:26
no_throw_clip_1241,source_video_0010,00:37:27,00:37:34
no_throw_clip_1242,source_video_0010,00:37:35,00:37:42
no_throw_clip_1243,source_video_0010,00:37:43,00:37:50
no_throw_clip_1244,source_video_0010,00:37:51,00:37:58
no_throw_clip_1245,source_video_0010,00:37:59,00:38:06
no_throw_clip_1246,source_video_0010,00:38:07,00:38:14
no_throw_clip_1247,source_video_0010,00:38:15,00:38:22
no_throw_clip_1248,source_video_0010,00:38:41,00:38:48
no_throw_clip_1249,source_video_0010,00:39:02,00:39:09
no_throw_clip_1250,source_video_0010,00:39:10,00:39:17
no_throw_clip_1251,source_video_0010,00:39:18,00:39:25
no_throw_clip_1252,source_video_0010,00:39:43,00:39:50
no_throw_clip_1253,source_video_0010,00:39:51,00:39:58
no_throw_clip_1254,source_video_0010,00:39:59,00:40:06
no_throw_clip_1255,source_video_0010,00:40:07,00:40:14
no_throw_clip_1256,source_video_0010,00:40:15,00:40:22
no_throw_clip_1257,source_video_0010,00:40:23,00:40:30
no_throw_clip_1258,source_video_0010,00:40:51,00:40:58
no_throw_clip_1259,source_video_0010,00:41:16,00:41:23
no_throw_clip_1260,source_video_0010,00:41:24,00:41:31
no_throw_clip_1261,source_video_0010,00:41:32,00:41:39
no_throw_clip_1262,source_video_0010,00:41:55,00:42:02
no_throw_clip_1263,source_video_0010,00:42:16,00:42:23
no_throw_clip_1264,source_video_0010,00:42:44,00:42:51
no_throw_clip_1265,source_video_0010,00:43:08,00:43:15
no_throw_clip_1266,source_video_0010,00:43:16,00:43:23
no_throw_clip_1267,source_video_0010,00:43:56,00:44:03
no_throw_clip_1268,source_video_0010,00:44:19,00:44:26
no_throw_clip_1269,source_video_0010,00:44:42,00:44:49
no_throw_clip_1270,source_video_0010,00:45:05,00:45:12
no_throw_clip_1271,source_video_0010,00:45:13,00:45:20
no_throw_clip_1272,source_video_0010,00:45:21,00:45:28
no_throw_clip_1273,source_video_0010,00:45:29,00:45:36
no_throw_clip_1274,source_video_0010,00:45:37,00:45:44
no_throw_clip_1275,source_video_0010,00:45:45,00:45:52
no_throw_clip_1276,source_video_0011,00:00:00,00:00:07
no_throw_clip_1277,source_video_0011,00:00:08,00:00:15
no_throw_clip_1278,source_video_0011,00:00:16,00:00:23
no_throw_clip_1279,source_video_0011,00:00:24,00:00:31
no_throw_clip_1280,source_video_0011,00:00:32,00:00:39
no_throw_clip_1281,source_video_0011,00:00:40,00:00:47
no_throw_clip_1282,source_video_0011,00:00:48,00:00:55
no_throw_clip_1283,source_video_0011,00:00:56,00:01:03
no_throw_clip_1284,source_video_0011,00:01:22,00:01:29
no_throw_clip_1285,source_video_0011,00:01:30,00:01:37
no_throw_clip_1286,source_video_0011,00:02:01,00:02:08
no_throw_clip_1287,source_video_0011,00:02:09,00:02:16
no_throw_clip_1288,source_video_0011,00:02:29,00:02:36
no_throw_clip_1289,source_video_0011,00:02:54,00:03:01
no_throw_clip_1290,source_video_0011,00:03:02,00:03:09
no_throw_clip_1291,source_video_0011,00:03:10,00:03:17
no_throw_clip_1292,source_video_0011,00:03:18,00:03:25
no_throw_clip_1293,source_video_0011,00:03:26,00:03:33
no_throw_clip_1294,source_video_0011,00:03:52,00:03:59
no_throw_clip_1295,source_video_0011,00:04:00,00:04:07
no_throw_clip_1296,source_video_0011,00:04:08,00:04:15
no_throw_clip_1297,source_video_0011,00:04:16,00:04:23
no_throw_clip_1298,source_video_0011,00:04:24,00:04:31
no_throw_clip_1299,source_video_0011,00:04:32,00:04:39
no_throw_clip_1300,source_video_0011,00:04:40,00:04:47
no_throw_clip_1301,source_video_0011,00:04:48,00:04:55
no_throw_clip_1302,source_video_0011,00:04:56,00:05:03
no_throw_clip_1303,source_video_0011,00:05:04,00:05:11
no_throw_clip_1304,source_video_0011,00:05:30,00:05:37
no_throw_clip_1305,source_video_0011,00:05:38,00:05:45
no_throw_clip_1306,source_video_0011,00:06:04,00:06:11
no_throw_clip_1307,source_video_0011,00:06:12,00:06:19
no_throw_clip_1308,source_video_0011,00:06:20,00:06:27
no_throw_clip_1309,source_video_0011,00:06:45,00:06:52
no_throw_clip_1310,source_video_0011,00:07:07,00:07:14
no_throw_clip_1311,source_video_0011,00:07:30,00:07:37
no_throw_clip_1312,source_video_0011,00:07:53,00:08:00
no_throw_clip_1313,source_video_0011,00:08:01,00:08:08
no_throw_clip_1314,source_video_0011,00:08:20,00:08:27
no_throw_clip_1315,source_video_0011,00:08:51,00:08:58
no_throw_clip_1316,source_video_0011,00:09:18,00:09:25
no_throw_clip_1317,source_video_0011,00:09:26,00:09:33
no_throw_clip_1318,source_video_0011,00:10:03,00:10:10
no_throw_clip_1319,source_video_0011,00:10:11,00:10:18
no_throw_clip_1320,source_video_0011,00:10:19,00:10:26
no_throw_clip_1321,source_video_0011,00:10:27,00:10:34
no_throw_clip_1322,source_video_0011,00:10:49,00:10:56
no_throw_clip_1323,source_video_0011,00:10:57,00:11:04
no_throw_clip_1324,source_video_0011,00:11:05,00:11:12
no_throw_clip_1325,source_video_0011,00:11:13,00:11:20
no_throw_clip_1326,source_video_0011,00:11:21,00:11:28
no_throw_clip_1327,source_video_0011,00:11:29,00:11:36
no_throw_clip_1328,source_video_0011,00:11:37,00:11:44
no_throw_clip_1329,source_video_0011,00:11:59,00:12:06
no_throw_clip_1330,source_video_0011,00:12:07,00:12:14
no_throw_clip_1331,source_video_0011,00:12:32,00:12:39
no_throw_clip_1332,source_video_0011,00:12:40,00:12:47
no_throw_clip_1333,source_video_0011,00:12:48,00:12:55
no_throw_clip_1334,source_video_0011,00:12:56,00:13:03
no_throw_clip_1335,source_video_0011,00:13:04,00:13:11
no_throw_clip_1336,source_video_0011,00:13:12,00:13:19
no_throw_clip_1337,source_video_0011,00:13:32,00:13:39
no_throw_clip_1338,source_video_0011,00:14:13,00:14:20
no_throw_clip_1339,source_video_0011,00:14:21,00:14:28
no_throw_clip_1340,source_video_0011,00:14:29,00:14:36
no_throw_clip_1341,source_video_0011,00:14:49,00:14:56
no_throw_clip_1342,source_video_0011,00:14:57,00:15:04
no_throw_clip_1343,source_video_0011,00:15:05,00:15:12
no_throw_clip_1344,source_video_0011,00:15:27,00:15:34
no_throw_clip_1345,source_video_0011,00:16:10,00:16:17
no_throw_clip_1346,source_video_0011,00:16:18,00:16:25
no_throw_clip_1347,source_video_0011,00:16:26,00:16:33
no_throw_clip_1348,source_video_0011,00:16:52,00:16:59
no_throw_clip_1349,source_video_0011,00:18:04,00:18:11
no_throw_clip_1350,source_video_0011,00:18:12,00:18:19
no_throw_clip_1351,source_video_0011,00:18:20,00:18:27
no_throw_clip_1352,source_video_0011,00:18:28,00:18:35
no_throw_clip_1353,source_video_0011,00:18:36,00:18:43
no_throw_clip_1354,source_video_0011,00:18:44,00:18:51
no_throw_clip_1355,source_video_0011,00:18:52,00:18:59
no_throw_clip_1356,source_video_0011,00:19:00,00:19:07
no_throw_clip_1357,source_video_0011,00:19:08,00:19:15
no_throw_clip_1358,source_video_0011,00:19:31,00:19:38
no_throw_clip_1359,source_video_0011,00:19:39,00:19:46
no_throw_clip_1360,source_video_0011,00:19:47,00:19:54
no_throw_clip_1361,source_video_0011,00:20:09,00:20:16
no_throw_clip_1362,source_video_0011,00:20:17,00:20:24
no_throw_clip_1363,source_video_0011,00:20:25,00:20:32
no_throw_clip_1364,source_video_0011,00:20:33,00:20:40
no_throw_clip_1365,source_video_0011,00:20:41,00:20:48
no_throw_clip_1366,source_video_0011,00:20:49,00:20:56
no_throw_clip_1367,source_video_0011,00:21:08,00:21:15
no_throw_clip_1368,source_video_0011,00:21:16,00:21:23
no_throw_clip_1369,source_video_0011,00:21:24,00:21:31
no_throw_clip_1370,source_video_0011,00:21:32,00:21:39
no_throw_clip_1371,source_video_0011,00:21:52,00:21:59
no_throw_clip_1372,source_video_0011,00:22:00,00:22:07
no_throw_clip_1373,source_video_0011,00:22:08,00:22:15
no_throw_clip_1374,source_video_0011,00:22:29,00:22:36
no_throw_clip_1375,source_video_0011,00:22:37,00:22:44
no_throw_clip_1376,source_video_0011,00:22:45,00:22:52
no_throw_clip_1377,source_video_0011,00:22:53,00:23:00
no_throw_clip_1378,source_video_0011,00:23:01,00:23:08
no_throw_clip_1379,source_video_0011,00:23:28,00:23:35
no_throw_clip_1380,source_video_0011,00:23:36,00:23:43
no_throw_clip_1381,source_video_0011,00:23:44,00:23:51
no_throw_clip_1382,source_video_0011,00:23:52,00:23:59
no_throw_clip_1383,source_video_0011,00:24:11,00:24:18
no_throw_clip_1384,source_video_0011,00:24:37,00:24:44
no_throw_clip_1385,source_video_0011,00:24:45,00:24:52
no_throw_clip_1386,source_video_0011,00:24:53,00:25:00
no_throw_clip_1387,source_video_0011,00:25:14,00:25:21
no_throw_clip_1388,source_video_0011,00:25:22,00:25:29
no_throw_clip_1389,source_video_0011,00:25:30,00:25:37
no_throw_clip_1390,source_video_0011,00:25:38,00:25:45
no_throw_clip_1391,source_video_0011,00:25:46,00:25:53
no_throw_clip_1392,source_video_0011,00:25:54,00:26:01
no_throw_clip_1393,source_video_0012,00:00:00,00:00:07
no_throw_clip_1394,source_video_0012,00:00:08,00:00:15
no_throw_clip_1395,source_video_0012,00:00:16,00:00:23
no_throw_clip_1396,source_video_0012,00:00:24,00:00:31
no_throw_clip_1397,source_video_0012,00:00:32,00:00:39
no_throw_clip_1398,source_video_0012,00:00:40,00:00:47
no_throw_clip_1399,source_video_0012,00:00:48,00:00:55
no_throw_clip_1400,source_video_0012,00:00:56,00:01:03
no_throw_clip_1401,source_video_0012,00:01:04,00:01:11
no_throw_clip_1402,source_video_0012,00:01:12,00:01:19
no_throw_clip_1403,source_video_0012,00:01:20,00:01:27
no_throw_clip_1404,source_video_0012,00:01:28,00:01:35
no_throw_clip_1405,source_video_0012,00:01:36,00:01:43
no_throw_clip_1406,source_video_0012,00:01:44,00:01:51
no_throw_clip_1407,source_video_0012,00:01:52,00:01:59
no_throw_clip_1408,source_video_0012,00:02:00,00:02:07
no_throw_clip_1409,source_video_0012,00:02:08,00:02:15
no_throw_clip_1410,source_video_0012,00:02:16,00:02:23
no_throw_clip_1411,source_video_0012,00:02:24,00:02:31
no_throw_clip_1412,source_video_0012,00:02:44,00:02:51
no_throw_clip_1413,source_video_0012,00:02:52,00:02:59
no_throw_clip_1414,source_video_0012,00:03:00,00:03:07
no_throw_clip_1415,source_video_0012,00:03:08,00:03:15
no_throw_clip_1416,source_video_0012,00:03:16,00:03:23
no_throw_clip_1417,source_video_0012,00:03:24,00:03:31
no_throw_clip_1418,source_video_0012,00:03:32,00:03:39
no_throw_clip_1419,source_video_0012,00:03:40,00:03:47
no_throw_clip_1420,source_video_0012,00:03:48,00:03:55
no_throw_clip_1421,source_video_0012,00:04:16,00:04:23
no_throw_clip_1422,source_video_0012,00:04:24,00:04:31
no_throw_clip_1423,source_video_0012,00:04:32,00:04:39
no_throw_clip_1424,source_video_0012,00:04:58,00:05:05
no_throw_clip_1425,source_video_0012,00:05:06,00:05:13
no_throw_clip_1426,source_video_0012,00:05:14,00:05:21
no_throw_clip_1427,source_video_0012,00:05:22,00:05:29
no_throw_clip_1428,source_video_0012,00:05:30,00:05:37
no_throw_clip_1429,source_video_0012,00:05:38,00:05:45
no_throw_clip_1430,source_video_0012,00:05:46,00:05:53
no_throw_clip_1431,source_video_0012,00:06:19,00:06:26
no_throw_clip_1432,source_video_0012,00:06:27,00:06:34
no_throw_clip_1433,source_video_0012,00:06:35,00:06:42
no_throw_clip_1434,source_video_0012,00:06:43,00:06:50
no_throw_clip_1435,source_video_0012,00:06:51,00:06:58
